id ; type ; latitude ; longitude ; description ; title ; 
607d1f353f ; 6 ; 49.37426202511586 ; 0.3432587607421622 ; TOUR 1 ; LIVRAISON MARDI ; 
5bf229936e ; 6 ; 49.260571141055465 ; 0.5011872275390372 ; TOUR 1 ; LIVRAISON MARDI ; 
5ea70015f8 ; 6 ; 49.29819874635287 ; 0.7840851767577872 ; TOUR 1 ; LIVRAISON MARDI ; 
83e1f209bd ; 6 ; 49.26236358278527 ; 0.8747223837890372 ; TOUR 1 ; LIVRAISON MARDI ; 
14f7db685d ; 6 ; 49.235470120576245 ; 1.0765961630859122 ; TOUR 1 ; LIVRAISON MARDI ; 
4f6b0967ee ; 6 ; 49.103480345187855 ; 0.5176667197265372 ; TOUR 1 ; LIVRAISON MARDI ; 
68fd308571 ; 6 ; 49.2205224400937 ; 0.720080387695381 ; TOUR 1 ; LIVRAISON MARDI ; 
d90f72a358 ; 6 ; 49.321775479398575 ; 1.004351627929756 ; TOUR 1 ; LIVRAISON MARDI ; 
e3c78eacee ; 6 ; 48.96912672880417 ; 0.4803918017578246 ; TOUR 1 ; LIVRAISON MARDI ; 
61d9de97c9 ; 6 ; 49.779722230661434 ; 0.868395817382881 ; TOUR 2 ; LIVRAISON MARDI ; 
811050b608 ; 6 ; 49.83467093095283 ; 1.053790104492256 ; TOUR 2 ; LIVRAISON MARDI ; 
8ee1161586 ; 6 ; 49.972653123707275 ; 1.261157047851631 ; TOUR 2 ; LIVRAISON MARDI ; 
0de4e36e09 ; 6 ; 49.96823673876412 ; 1.324328434570381 ; TOUR 2 ; LIVRAISON MARDI ; 
a20f838b2e ; 6 ; 49.8470700700822 ; 1.263903629882881 ; TOUR 2 ; LIVRAISON MARDI ; 
c7e5c06293 ; 6 ; 49.61939535056925 ; 1.034564030273506 ; TOUR 2 ; LIVRAISON MARDI ; 
280f47bb60 ; 6 ; 49.56331181088754 ; 0.597857487304756 ; TOUR 1 ; LIVRAISON MERCREDI ; 
5976ca80ea ; 6 ; 49.63718616511135 ; 0.628069889648506 ; TOUR 1 ; LIVRAISON MERCREDI ; 
b22d8f4c69 ; 6 ; 49.60426804939264 ; 0.48387433300788096 ; TOUR 1 ; LIVRAISON MERCREDI ; 
ec5ccf3b87 ; 6 ; 49.55173099041401 ; 0.883502018554756 ; TOUR 1 ; LIVRAISON MERCREDI ; 
f1730041b5 ; 6 ; 49.74113227458836 ; 0.40147687207038096 ; TOUR 1 ; LIVRAISON MERCREDI ; 
8b48d3e6b4 ; 6 ; 49.79878408669285 ; 0.542925846679756 ; TOUR 1 ; LIVRAISON MERCREDI ; 
d469e6cf45 ; 6 ; 49.78459923346994 ; 0.724200260742256 ; TOUR 1 ; LIVRAISON MERCREDI ; 
